protein ID,Rank,Score
d1zq9a1,4464,-4.265376125063215
d2eg9a_,4465,-4.265377487455096
d6qfea_,4466,-4.265541621616909
d2hw6a_,4467,-4.265894549233573
d3pg1a_,4468,-4.265916381563459
d1iyea_,4469,-4.265973806381226
d5eyna_,4470,-4.266173430851528
d1rcqa2,4471,-4.2670601436070035
d1vcfa1,4472,-4.267391272953579
d6iowa1,4473,-4.267416068485805
d6jd8a1,4474,-4.267483540943691
d1oaba_,4475,-4.26756865637643
d1npma_,4476,-4.267586708068848
d1jk0a_,4477,-4.267719949994769
d3od5a_,4478,-4.267818076269967
d1k4va_,4479,-4.26795050076076
d4n17a_,4480,-4.267977237701416
d6b04a_,4481,-4.268004758017404
d1k32a2,4482,-4.268158095223563
d6cz4a_,4483,-4.268197127750942
d2z1aa2,4484,-4.268229075840542
d4mqla_,4485,-4.268250805991037
d6tj8a1,4486,-4.268344947269985
d3i36a_,4487,-4.268415314810617
d3zhpa_,4488,-4.268613883427212
d6kdda_,4489,-4.268724066870553
d1odtc_,4490,-4.2687274387904575
d3kraa1,4491,-4.268893139702933
g1qtn.1,4492,-4.2689968177250455
d3ndya_,4493,-4.269075802394322
d2bmfa2,4494,-4.269419363566807
d3vlia2,4495,-4.269699266978672
d4kpoa1,4496,-4.270213093076434
d1wz8a1,4497,-4.270406791142055
d1wkra_,4498,-4.270445755549839
d1rp5a4,4499,-4.27055743762425
d2xwva1,4500,-4.270590918404715
d4k8za1,4501,-4.270794119153704
d1f20a1,4502,-4.270829779761178
d4xzwa1,4503,-4.270858083452497
d2z39a1,4504,-4.270904438836234
d4ovqa_,4505,-4.271293435777936
d4hr3a1,4506,-4.271345274788993
d2p5ya_,4507,-4.271355560847691
d5gm9a_,4508,-4.271524361201695
d1zgka1,4509,-4.2715915611812045
d3lkza_,4510,-4.271824087415423
d2wu2a1,4511,-4.2718397208622525
d2c1wa1,4512,-4.272159508296421
d5jk4a_,4513,-4.272196463176182
d5uqga1,4514,-4.272198166166033
d3r3sa_,4515,-4.272243806294033
d2q4za_,4516,-4.272267205374582
d3r1ja_,4517,-4.272423131125314
d1xcja_,4518,-4.272578375680106
d2icya2,4519,-4.272750411714826
d2aeua1,4520,-4.272854396275112
d4xdea1,4521,-4.27290678024292
d1a5ia_,4522,-4.27290678024292
d1smra_,4523,-4.2732375008719305
d5t9xa_,4524,-4.273270845413208
d2c0ya_,4525,-4.273778336388724
d4mx6a_,4526,-4.273860011781965
d1r9ja2,4527,-4.274105072021484
d2v5ca2,4528,-4.274428367614746
d1vd3a_,4529,-4.274466344288418
d6u10a_,4530,-4.274470124925886
d6lxua_,4531,-4.274921962193081
d2ahna_,4532,-4.275227921349662
d3zs3a_,4533,-4.275227921349662
d4p8ba_,4534,-4.275256429399763
d4c2va_,4535,-4.275543246950422
d5ynla1,4536,-4.275851488113403
d3qj3a_,4537,-4.276000227246966
d1w23a_,4538,-4.276068346840995
d2f6ka1,4539,-4.276068823678153
d4r9oa_,4540,-4.276179586138044
d2puza2,4541,-4.276305198669434
d1v9na_,4542,-4.276342460087368
d3mvia_,4543,-4.2767021996634345
d2bdva1,4544,-4.276814528873989
d2j5ca2,4545,-4.276950870241437
d3llta_,4546,-4.2770207950047086
d3sqga1,4547,-4.277256693158831
d1qoza_,4548,-4.277466842106411
d6m5ma_,4549,-4.277475833892822
d4ngua1,4550,-4.277502025876727
d6wrfa_,4551,-4.277683871132987
d1pjra1,4552,-4.277759211403983
d1vq2a_,4553,-4.277894701276507
d1nh1a_,4554,-4.277926070349557
d1larb1,4555,-4.278024332863944
d4a5ga_,4556,-4.278681346348354
d2myia_,4557,-4.2787873063768656
d1m1za1,4558,-4.278814111437116
d2rh8a_,4559,-4.278941358838763
d1cb8a1,4560,-4.279098102024624
d1qgja_,4561,-4.279251302991595
d6kxha_,4562,-4.279316255024502
d2nlka1,4563,-4.27938665662493
d1op0a_,4564,-4.27942555291312
d3o0da_,4565,-4.2795935698917935
d6la3a_,4566,-4.279639210019793
d6n59a3,4567,-4.2796852588653564
d3a4ja_,4568,-4.2801513671875
d1lucb_,4569,-4.280157702309745
d5zg5a_,4570,-4.280373913901193
d6csja_,4571,-4.280655554362705
d3th6a_,4572,-4.280735697065081
d4fiha_,4573,-4.280740227018084
d3s9aa_,4574,-4.281003543308803
d2ccaa2,4575,-4.2813728877476285
d3f75a_,4576,-4.2815929140363425
d6y4da_,4577,-4.281835624149868
d3thua2,4578,-4.282077619007656
d1dd9a_,4579,-4.282103606632778
d5h0ba3,4580,-4.282493897846767
d4ikca1,4581,-4.282589776175363
d1smsa_,4582,-4.282687868390765
d1wvga1,4583,-4.282698358808245
d4i4ba1,4584,-4.282736199242728
d4o7ma_,4585,-4.282803841999599
d2pw6a1,4586,-4.282872540610177
d3mwpa2,4587,-4.282939161573138
d3r5ta1,4588,-4.283072675977435
d6wbda2,4589,-4.2830990723201205
d2d1za1,4590,-4.283115114484515
d2v84a_,4591,-4.283149514879499
d2pgfa_,4592,-4.283414772578648
d1gvza_,4593,-4.283436094011579
d3fxka1,4594,-4.283570357731411
d4bn2a_,4595,-4.283598457063947
d3p8ta_,4596,-4.2838990688323975
d3tbka2,4597,-4.283925703593662
d1jzta_,4598,-4.2840496471949985
d1ga6a_,4599,-4.284142426082066
d1nw7a_,4600,-4.284372091293335
d1sbpa_,4601,-4.2845884050641745
d4ur7a_,4602,-4.2847983837127686
d1mmla_,4603,-4.285072088241577
d2wuga_,4604,-4.28508448600769
d1yc0a_,4605,-4.285425049918039
d4asza1,4606,-4.285674844469343
d4d65a_,4607,-4.285868780953543
d4nasa2,4608,-4.285936764308384
d6wj6a_,4609,-4.285941089902606
d2ad1a_,4610,-4.286004509244647
d7ag6a1,4611,-4.286067928586688
d3vaya_,4612,-4.286104849406651
d1h8ta_,4613,-4.286376305988857
d1q8fa_,4614,-4.286473512649536
d6pnla1,4615,-4.2864897932325094
d7js3a_,4616,-4.286667449133737
d2f8ja2,4617,-4.287094967705863
d4n4ee_,4618,-4.287126949855259
d6f9ma_,4619,-4.287650312696185
d5ufha_,4620,-4.287773472922189
d1ztva1,4621,-4.287808895111084
d4hnla2,4622,-4.287928104400635
d4nn3a_,4623,-4.288021973201206
d6qe0a1,4624,-4.28806209564209
d4c7va1,4625,-4.288152149745396
d1rlla2,4626,-4.288216522761753
d3r3la1,4627,-4.288316999162946
d5o5ta1,4628,-4.288409437452044
d2mr3a1,4629,-4.28900340625218
d4tr9a_,4630,-4.289107867649624
d2uy2a_,4631,-4.289506094796317
d1vc4a_,4632,-4.289585794721331
d3d8ba_,4633,-4.290135179247175
d2c7ba_,4634,-4.290264436176845
d2nv5a_,4635,-4.290290185383388
d2d26a1,4636,-4.290375777653286
d4d6va1,4637,-4.290472098759243
d2vvga_,4638,-4.2907388891492575
d4w9wa_,4639,-4.290796177727835
d4tx7a_,4640,-4.290930271148682
d5bnfa_,4641,-4.290956497192383
d6dnza_,4642,-4.290977239608765
d5a5la1,4643,-4.291027477809361
d1xvya_,4644,-4.291045733860561
d3l6ca_,4645,-4.2910919189453125
d1phoa_,4646,-4.291136809757778
d2hfxa_,4647,-4.2912186895098
d1ynya2,4648,-4.291255337851388
d6ojma_,4649,-4.291426249912807
d3ja851,4650,-4.291434832981655
d1gyta2,4651,-4.291833945683071
d6ujea_,4652,-4.292000702449253
d2i1ya_,4653,-4.2920471259525845
d4m82a_,4654,-4.292074475969587
d2b61a1,4655,-4.292080368314471
d1xyza_,4656,-4.292181219373431
d6wwrk_,4657,-4.292355741773333
d1qqea_,4658,-4.2924074445452005
d2euta_,4659,-4.292408909116473
d3jr7a_,4660,-4.2925779819488525
d1yrza2,4661,-4.292608465467181
d1s1da_,4662,-4.292671714510236
d4he2a_,4663,-4.292694125856672
d3iwra_,4664,-4.29282672064645
d6ux9a1,4665,-4.292828048978533
d3amra_,4666,-4.292868477957589
d3gzya2,4667,-4.293106521878924
d3cwna_,4668,-4.293211255754743
d2c1ha_,4669,-4.293211426053729
d1ulia2,4670,-4.293255363191877
d1xqoa_,4671,-4.293324572699411
d2zptx_,4672,-4.293537139892578
d1yqsa_,4673,-4.294252395629883
d2yexa_,4674,-4.294260229383196
d4ihca2,4675,-4.2943183694566995
d1foba_,4676,-4.294412919453213
d4q40a_,4677,-4.294558116367885
d2vxmb_,4678,-4.294596978596279
d2iida1,4679,-4.294853176389422
d1zepa1,4680,-4.295010907309396
d2p41a_,4681,-4.295303106307983
d1bqga1,4682,-4.295354809079852
d3h63a_,4683,-4.295409304755075
d1usga_,4684,-4.295598404748099
d3e3ma1,4685,-4.295697723116193
d3wxoa2,4686,-4.296151467732021
d1s2wa_,4687,-4.296210902077811
d1boub_,4688,-4.296287093843732
d3aama_,4689,-4.296493121555874
d3hbaa_,4690,-4.296549218041556
d2hbja2,4691,-4.296620300837925
d2e7ja_,4692,-4.296762636729649
d6nsta_,4693,-4.296787261962891
d1u60a_,4694,-4.2969047001429965
d3dz1a1,4695,-4.296939134597778
d2akab1,4696,-4.297020537512643
d4z0na_,4697,-4.297053916113717
d1bkpa_,4698,-4.297072104045323
d2hzga2,4699,-4.297362804412842
d1ps9a1,4700,-4.297425951276507
d3i0pa_,4701,-4.297503437314715
d1z1wa4,4702,-4.2976579666137695
d1zt2a1,4703,-4.297690085002354
d4krda_,4704,-4.297754968915667
d5cpza_,4705,-4.297933237893241
d6xxja_,4706,-4.29811555998666
d4qqwa3,4707,-4.298234803336007
d1qwka_,4708,-4.298513616834368
d1m7za1,4709,-4.298533235277448
d6gqla_,4710,-4.298559120723179
d4gvqa_,4711,-4.298682417188372
d5od0h_,4712,-4.298810005187988
d2g7ea_,4713,-4.299065589904785
d3znwa_,4714,-4.299201658793858
d1xvxa_,4715,-4.299357822963169
d1r30a_,4716,-4.300078630447388
d1ub2a2,4717,-4.300131627491543
d5vrka_,4718,-4.30020683152335
d3i9la_,4719,-4.300256524767194
d2noxa_,4720,-4.300318479537964
d2o07a_,4721,-4.300653662000384
d4gvfa_,4722,-4.300817114966256
d1jqga1,4723,-4.3009114265441895
d6rb7a_,4724,-4.301116194043841
d2gbwa2,4725,-4.301250662122454
d5u8pa_,4726,-4.301286527088711
d3rysa_,4727,-4.301634788513184
d1j99a_,4728,-4.301634958812168
d5zuia2,4729,-4.301833936146328
d1vlca1,4730,-4.30205225944519
d3vupa_,4731,-4.302093267440796
d1v1aa_,4732,-4.302240644182477
d1fona_,4733,-4.302476644515991
d6vjua1,4734,-4.302734613418579
d5vrba1,4735,-4.302763393947056
d2bcoa1,4736,-4.302765130996704
d2q9oa3,4737,-4.302986689976284
d1txna_,4738,-4.303093808037894
d3qnsa_,4739,-4.303209475108555
d2q3ba_,4740,-4.303222383771624
d2afpa_,4741,-4.303282737731934
d2bmoa2,4742,-4.303329365594046
d6eima_,4743,-4.303344215665545
d6j0qa_,4744,-4.303488050188337
d1osma_,4745,-4.303561653409686
d7bk1a_,4746,-4.303771529878889
d4kmra_,4747,-4.303793668746948
d1pffa_,4748,-4.3038418633597235
d1v82a_,4749,-4.303977966308594
d3om8a1,4750,-4.304538863045829
d1pytc_,4751,-4.304765326636178
d6i1ia1,4752,-4.3048668929508755
d3hvma_,4753,-4.30507687159947
d2bbva_,4754,-4.305086272103446
d3wfla_,4755,-4.305131367274693
d1vhna1,4756,-4.30519471849714
d5b1ha_,4757,-4.3053475107465475
d2rbca_,4758,-4.305563586098807
d1wdya_,4759,-4.305673633302961
d3h7ra_,4760,-4.305685009275164
d1f13a4,4761,-4.305785655975342
d1v71a1,4762,-4.305949551718576
d4u3ya_,4763,-4.305967228753226
d1fw8a1,4764,-4.3070159639631
d1qpga_,4765,-4.3070159639631
d2bi7a1,4766,-4.307061604091099
d4lnla_,4767,-4.307113068444388
d1by8a_,4768,-4.307410206113543
d5ktna1,4769,-4.307647943496704
d6n9ma_,4770,-4.307665143694196
d4gt4a_,4771,-4.3083018234797885
d1rq0a_,4772,-4.308441059929984
d6mq4a_,4773,-4.308544601712908
d2j1pa_,4774,-4.308565820966448
d3m0ga1,4775,-4.308895179203579
d1f07a_,4776,-4.308906827654157
d1pwea_,4777,-4.3089198384966165
d1zmra_,4778,-4.309101070676531
d2aioa_,4779,-4.309142589569092
d1ogqa_,4780,-4.3096177237374445
d1lcsa_,4781,-4.310059240886143
d1v8ba2,4782,-4.310386964253017
d6u6aa_,4783,-4.310745273317609
d2b25a1,4784,-4.311079229627337
d5ifya_,4785,-4.311134134020124
d5braa_,4786,-4.311148813792637
d1r6bx3,4787,-4.311300720487322
d2j1na_,4788,-4.3113303525107245
d1tzba_,4789,-4.311893463134766
d1nhca_,4790,-4.312162058694022
d3ja831,4791,-4.312448365347726
d6jdza_,4792,-4.312575544629778
d1llqa1,4793,-4.3130706037793844
d6jyna_,4794,-4.313145126615252
d5lu4a1,4795,-4.313312121800014
d1bxna1,4796,-4.31340902192252
d1u8va2,4797,-4.313458238329206
d2o1za_,4798,-4.313813175473895
d2gq1a_,4799,-4.314008917127337
d2p2va_,4800,-4.314109904425485
d2z1ma_,4801,-4.314558165413993
d3iava2,4802,-4.315170764923096
d2c6qa1,4803,-4.315877437591553
d5epea_,4804,-4.315893139157977
d1w9pa1,4805,-4.315961463110788
d3nava1,4806,-4.316081523895264
d7crja_,4807,-4.316175188337054
d5aooc_,4808,-4.31638411113194
d2ffia1,4809,-4.3164311817714145
d1g3ma_,4810,-4.31677542413984
d2zchp_,4811,-4.317077704838344
d1uana_,4812,-4.317098685673305
d6xjja_,4813,-4.317154100963047
d6suba_,4814,-4.317405632563999
d3snga_,4815,-4.317435843603952
d2ooqa1,4816,-4.317523854119437
d2x5ia_,4817,-4.317582539149693
d1y97a1,4818,-4.317654916218349
d4cr2m2,4819,-4.3180577754974365
d3jxfa_,4820,-4.318315369742257
d1c0pa1,4821,-4.318443604878017
d2asia_,4822,-4.318557671138218
d3sr7a_,4823,-4.318710122789655
d1wcha_,4824,-4.318712132317679
d4mmpa1,4825,-4.318714925221035
d5m4za_,4826,-4.318760326930454
d3irua_,4827,-4.318801403045654
d5jzgc_,4828,-4.318908282688686
d7juwb_,4829,-4.318913051060268
d1y2ka_,4830,-4.319034031459263
d4ivaa_,4831,-4.319034542356219
d1z69a_,4832,-4.319102389471872
d3pp0a_,4833,-4.319285086223057
d6u2hc_,4834,-4.319486720221383
d2nxoa1,4835,-4.319524560655866
d5c3qa1,4836,-4.319681712559292
d5aypa_,4837,-4.319772277559553
d4gl0a_,4838,-4.320008209773472
d1rrka1,4839,-4.320209264755249
d4b5na_,4840,-4.320320299693516
d3sira_,4841,-4.320427451814924
d1w0da1,4842,-4.320484093257359
d1uaaa2,4843,-4.320560046604702
d2oxna1,4844,-4.320808683122907
d3bcna_,4845,-4.320823669433594
d3amca_,4846,-4.320875099727085
d1tpya_,4847,-4.320924077715192
d2qxia_,4848,-4.3211003712245395
d5grna_,4849,-4.321154866899763
d7jnoa2,4850,-4.321345874241421
d4cnxa_,4851,-4.3213933535984586
d4lfea1,4852,-4.321631329400199
d2p52a_,4853,-4.321633509227207
d2iswa_,4854,-4.321683032172067
d2nr8a_,4855,-4.321795429502215
d1vfha2,4856,-4.321920258658273
d1ypva1,4857,-4.322032417569842
d5kwsa_,4858,-4.322049413408552
d7ns5a_,4859,-4.322494574955532
d2p1ra1,4860,-4.3225385802132745
d1kigh_,4861,-4.322608300617763
d1gyha_,4862,-4.322737795966012
d3u95a2,4863,-4.322754553386143
d4el9a_,4864,-4.322809559958322
d6tmhg_,4865,-4.322934559413365
d1wrva_,4866,-4.32307801927839
d1kbqa_,4867,-4.3231221948351175
d3tqca_,4868,-4.323228699820382
d1f0xa1,4869,-4.323422500065395
d2o4ha_,4870,-4.323701858520508
d5tosa_,4871,-4.3237126895359586
d1reoa1,4872,-4.323752573558262
d3ij6a1,4873,-4.324349062783377
d4n4ua1,4874,-4.3243491649627686
d2y88a_,4875,-4.3244083268301825
d5h8ia_,4876,-4.324659415653774
d1eysl_,4877,-4.3249949387141635
d4nv0a_,4878,-4.325108187539237
d2o3ca_,4879,-4.325137649263654
d6cmja_,4880,-4.325175115040371
d3gbza_,4881,-4.325314589909145
d1ug9a3,4882,-4.325362750462124
d4fjqa2,4883,-4.325388261250088
d1jhna3,4884,-4.325451067515782
d6ea4a2,4885,-4.325586659567697
d4i1xa_,4886,-4.325605562755039
d3sqga2,4887,-4.325833524976458
d3ry7a_,4888,-4.325896126883371
d1w61a1,4889,-4.325934750693185
d6jyra_,4890,-4.32600998878479
d4lcta1,4891,-4.326107570103237
d7jurb_,4892,-4.326716252735683
d7d0pa_,4893,-4.326726981571743
d6fnua1,4894,-4.32688045501709
d3qt4a_,4895,-4.327002899987357
d1wc2a1,4896,-4.3270231655665805
d3k49a_,4897,-4.327052354812622
d2rgya_,4898,-4.32707667350769
d1odka_,4899,-4.327176230294364
g1ev1.1,4900,-4.327265671321324
d1cb0a_,4901,-4.327279567718506
d3a74a2,4902,-4.327413218361991
d2hi1a_,4903,-4.327581746237619
d2oxta_,4904,-4.327775512422834
d5syna_,4905,-4.327885729925973
d6v6aa_,4906,-4.327923774719238
d1vdza1,4907,-4.327993018286569
d1v9da_,4908,-4.328064101082938
d4cu7a3,4909,-4.328153916767666
d1rtra_,4910,-4.328356095722744
d4q0ma1,4911,-4.328582695552281
d4hpna2,4912,-4.328595093318394
d2fsqa1,4913,-4.328814370291574
d2xtja_,4914,-4.328989573887417
d6ilsa_,4915,-4.329050540924072
d4msta_,4916,-4.3291506086077005
d2r31a2,4917,-4.329155615397862
d2ydya_,4918,-4.329215424401419
d2owsa_,4919,-4.329414299556187
d1e6ua_,4920,-4.329528399876186
g1k2x.1,4921,-4.329529898507254
d6vo6a_,4922,-4.329639741352627
d2qepa1,4923,-4.329765660422189
d4cvya_,4924,-4.329841545649937
d1jg8a_,4925,-4.329971517835345
d3d23a1,4926,-4.330071857997349
d5axwa3,4927,-4.330594948359898
d5p9ja_,4928,-4.33093615940639
d1jqpa2,4929,-4.331066812787737
d3frga_,4930,-4.331148147583008
d6lyia_,4931,-4.331172466278076
d6hvda1,4932,-4.331310135977609
d4atfa_,4933,-4.331333909715925
d1e5ra_,4934,-4.331569978169033
d1ni5a1,4935,-4.331970793860299
d1g60a_,4936,-4.33199862071446
d3s5oa_,4937,-4.332009656088693
d3rr2a1,4938,-4.332233701433454
d1jpaa_,4939,-4.332341807229178
d4mnpa1,4940,-4.332463775362287
d3b8oa1,4941,-4.332578352519444
d1o66a1,4942,-4.33271632875715
d3wj1a_,4943,-4.332995482853481
d4lgna2,4944,-4.3332014083862305
d6xo2a1,4945,-4.333294153213501
d1nkta3,4946,-4.3333933012826105
d5l53a_,4947,-4.333527360643659
d6sl6a_,4948,-4.3335793018341064
d1x7da_,4949,-4.333710159574236
d1z3ix2,4950,-4.3337366580963135
d6m5mb_,4951,-4.334139108657837
d1oopa_,4952,-4.334218740463257
d3qtpa2,4953,-4.334333045142038
d2hjpa_,4954,-4.334590060370309
d6ndia_,4955,-4.334667103631156
d1eyea_,4956,-4.334746701376779
d3tn4a_,4957,-4.33497370992388
d2gfha1,4958,-4.335460935320173
d6t4xa_,4959,-4.335462433951242
d4feza1,4960,-4.335688352584839
d1irxa2,4961,-4.335799251283918
d2z7qa_,4962,-4.335907220840454
d4h8aa_,4963,-4.3359552792140414
d2d69a1,4964,-4.336182934897287
d7cnea_,4965,-4.336187090192523
d1p15a_,4966,-4.336194174630301
d3f9ma2,4967,-4.336247035435268
d1rh1a1,4968,-4.336311987468174
d5jhxa2,4969,-4.336618219103132
d7l9ra_,4970,-4.336628505161831
d1v9pa3,4971,-4.336665902818952
d6r2wh_,4972,-4.336691924503872
d2pvfa_,4973,-4.3366967269352505
d3o5ta_,4974,-4.336827618735177
d2pwya_,4975,-4.3368697847638815
d3alna_,4976,-4.337260075977871
d2fgra_,4977,-4.337422915867397
d1rzhl_,4978,-4.337513140269688
d1hg4a_,4979,-4.3375632762908936
d1vloa2,4980,-4.337568146841867
d6mtka1,4981,-4.337651661464146
d2jg5a_,4982,-4.337705612182617
d6xcza_,4983,-4.337877137320382
d4ooxa1,4984,-4.33791538647243
d5iypa_,4985,-4.338098355701992
d3slda_,4986,-4.338098355701992
d1f28a_,4987,-4.338104282106672
d2ckfa2,4988,-4.338379008429391
d1jnda1,4989,-4.338461671556745
d5tsqa_,4990,-4.338516439710345
d2woea_,4991,-4.33856075150626
d1rtqa_,4992,-4.338724681309292
d1dxqa_,4993,-4.3387711729322165
d5j35a1,4994,-4.338920422962734
d5f4ja_,4995,-4.338920422962734
d3m4ua_,4996,-4.339102268218994
d6hbga_,4997,-4.339144740785871
d1l8ka_,4998,-4.339244604110718
d1xfja_,4999,-4.339320250919887
d1k77a1,5000,-4.339414187840053
d6o64a_,5001,-4.339724745069232
d2x63a_,5002,-4.339750358036587
d2y6oa_,5003,-4.3398440565381735
d2x4da_,5004,-4.340023721967425
d7kaca_,5005,-4.340091569083078
d1n57a_,5006,-4.340334619794573
d1i5pa3,5007,-4.340364388057163
d6e4xb_,5008,-4.340413297925677
d3ooia1,5009,-4.340490136827741
d1itza1,5010,-4.340506621769497
d1ii7a_,5011,-4.340546744210379
d2q9ua1,5012,-4.340627534048898
d1w36b3,5013,-4.340672697339739
d2b5la1,5014,-4.340682404381888
d2dpya2,5015,-4.340704168592181
d3ur8a1,5016,-4.340891872133527
d2iika1,5017,-4.341044221605573
d3do7a1,5018,-4.341215167726789
d1bbua2,5019,-4.341434342520578
d1v9fa_,5020,-4.341466835566929
d1s3ra1,5021,-4.341535023280552
d1oquc_,5022,-4.341953005109515
d5yc6u_,5023,-4.3419928550720215
d1ybea1,5024,-4.342097520828247
d6ncra_,5025,-4.342140810830252
d4hvka_,5026,-4.342193399156843
d1oa7a_,5027,-4.342236042022705
d1qcxa_,5028,-4.342299938201904
d3evfa_,5029,-4.342403888702393
d1z15a_,5030,-4.342439106532505
d1v33a_,5031,-4.342486654009138
d7c9rl_,5032,-4.342645951679775
d6u26b2,5033,-4.342658996582031
d5lnra_,5034,-4.342719282422747
d1t2aa_,5035,-4.342783076422555
d4zk3a_,5036,-4.343002455575125
d4nq1a_,5037,-4.343011890138898
d5hosa_,5038,-4.343188047409058
d4ys6a_,5039,-4.343394449778965
d4guza1,5040,-4.34350974219186
d1y3ta1,5041,-4.34373276574271
d1wdea_,5042,-4.343934195382254
d1pz1a1,5043,-4.3439458438328336
d2r8wa_,5044,-4.343965666634696
d3ju5a2,5045,-4.344045639038086
d2arza1,5046,-4.344231605529785
d6c2ca_,5047,-4.344282150268555
d5wyda_,5048,-4.344466618129185
d3wh9a_,5049,-4.344553198133196
d1r6va1,5050,-4.344559703554426
d5c3oa1,5051,-4.344620568411691
d5ofka1,5052,-4.344639914376395
d7k3ma_,5053,-4.344666412898472
d1miqa_,5054,-4.344735622406006
d2pq8a_,5055,-4.344820635659354
d4lrsa1,5056,-4.345513139452253
d6hzia1,5057,-4.345922367913382
d2qyoa2,5058,-4.346195731844221
d5o02a_,5059,-4.346267461776733
d4bh6a_,5060,-4.346451759338379
d2reoa_,5061,-4.346739700862339
d1k1da2,5062,-4.346890994480678
d1gq8a_,5063,-4.346918174198696
d1y0pa2,5064,-4.347012724195208
d3wcza_,5065,-4.34714480808803
d7bzba2,5066,-4.347169194902692
d1d4m1_,5067,-4.347344160079956
d1uf5a_,5068,-4.347471509660993
d6rnga_,5069,-4.347566059657505
d3gcza_,5070,-4.347632782799857
d2cxaa1,5071,-4.347673109599522
d3wbwa_,5072,-4.347679512841361
d4xdqa_,5073,-4.3477731091635565
d6v0ka_,5074,-4.347790275301252
d1tuga1,5075,-4.347869668688093
d3rcma1,5076,-4.3479236875261575
d1jtaa_,5077,-4.34801367350987
g1ab9.1,5078,-4.348171745027814
d3eufa_,5079,-4.348235675266811
d6nbra_,5080,-4.348290375300816
d2oo8x_,5081,-4.348421233040946
d6f5ka3,5082,-4.348502431597028
d4fhaa_,5083,-4.348603657313755
d4ahca1,5084,-4.348623548235212
d1ixha_,5085,-4.3488680975777765
d4hdra_,5086,-4.349153586796352
d3c9xa_,5087,-4.3492134639195035
d6g9ua_,5088,-4.34924840927124
d2b94a1,5089,-4.349334784916469
d2cn2a2,5090,-4.349370615822928
d5f33a1,5091,-4.349443435668945
d6q8ea_,5092,-4.34955096244812
d4wy8a1,5093,-4.349568435123989
d1skyb3,5094,-4.349722726004464
d6xpna_,5095,-4.349797214780535
d5tv2a1,5096,-4.350035871778216
d5w56a_,5097,-4.3502064773014615
d1t9ka_,5098,-4.350299426487514
d1n52a1,5099,-4.35047139440264
d1m1jb1,5100,-4.3504955768585205
d6jk4a_,5101,-4.350602286202567
d2py2a_,5102,-4.350602286202567
d5f2qa_,5103,-4.350602286202567
d2ziba1,5104,-4.350602286202567
d1jgfa_,5105,-4.350658450807844
d3lyea_,5106,-4.350956269672939
d1td6a_,5107,-4.350987843104771
